startDate,scenario,labelNS,northSouth,date,cumCO2,cumCO2_lwr,cumCO2_upr,fairShare350,fairShare15C,fairShare2C,overshoot15C,overshoot15Clwr,overshoot15Cupr,overshootFairShare350,overshootFairShare15C,overshootFairShare2C
1850,Historical,Global South,STH,1898,475386.3881,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1899,529213.803,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1900,586884.8631,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1901,652840.0223,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1902,722359.5797,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1903,799059.7862,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1904,885115.7099,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1905,972783.7814999999,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1906,1090129.5765,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1907,1218254.4024999999,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1908,1362030.6855,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1909,1506810.5065,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1910,1656226.0365,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1911,1826487.5765,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1912,1989836.1635,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1913,2173114.2875,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1914,2348350.3005,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1915,2522748.5535,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1916,2708679.4185,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1917,2903572.6765,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1918,3084400.9805,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1919,3286628.7525,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1920,3526421.2435,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1921,3785176.6105,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1922,4046616.8755,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1923,4319046.0645,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1924,4609940.2282,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1925,4894451.532,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1926,5178378.8947,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1927,5476912.1592999995,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1928,5779766.8527999995,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1929,6097929.1421,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1930,6423279.9961,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1931,6741940.4887,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1932,7068080.9589,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1933,7420732.0846,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1934,7831265.9158,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1935,8289608.5513,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1936,8786265.1011,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1937,9318116.0331,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1938,9861280.1153,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1939,10447951.0175,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1940,11095654.7047,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1941,11725581.0618,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1942,12289297.2118,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1943,12886425.5988,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1944,13490767.63611,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1945,14099803.66761,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1946,14829517.11571,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1947,15574229.05741,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1948,16304440.76081,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1949,17158332.22681,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1950,17972157.54281,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1951,18871444.62281,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1952,19845626.15681,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1953,20855015.82881,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1954,21967934.403810002,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1955,23234672.61181,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1956,24606624.57281,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.01,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1957,26121293.18981,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.02,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1958,27982436.15981,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.02,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1959,30122545.35981,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.02,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1960,32417588.469809998,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.02,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1961,34528167.74981,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.02,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1962,36604938.15781,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.02,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1963,38778805.70781,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.02,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1964,41043515.37781,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.02,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1965,43466228.39781,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.03,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1966,46075806.56781,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.03,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1967,48647961.477809995,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.03,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1968,51407158.93781,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.03,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1969,54426051.43781,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.03,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1970,58909217.9662607,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.04,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1971,63607108.928950995,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.04,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1972,68417582.2441396,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.04,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1973,73486637.5067219,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.04,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1974,78698927.9934464,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.05,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1975,84169871.8452235,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.05,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1976,90002368.54952557,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.05,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1977,96042805.9730001,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.06,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1978,102310989.1406017,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.06,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1979,108634473.6236725,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.07,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1980,114911543.02002239,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.07,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1981,121118348.8471676,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.07,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1982,127431848.7710434,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.08,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1983,133883389.06006129,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.08,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1984,140561768.1659422,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.09,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1985,147510088.6720682,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.09,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1986,154573976.2684369,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.09,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1987,161833332.0945012,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.1,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1988,169469934.0479658,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.1,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1989,177245021.5471526,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.11,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1990,185090217.9853755,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.11,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1991,193378465.4963299,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.12,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1992,201053056.33219573,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.12,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1993,208525400.70992705,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.13,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1994,216388856.44332477,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.13,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1995,224939124.42632997,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.14,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1996,233947718.75948673,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.14,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1997,242907859.27631152,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.15,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1998,251643809.99041796,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.15,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,1999,260537962.78112903,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.16,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2000,269671165.2435138,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.16,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2001,279049525.78744256,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.17,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2002,288832460.48736006,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.18,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2003,299475931.8561206,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.18,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2004,310941165.8640913,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.19,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2005,323084542.9671371,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.2,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2006,336113696.45445716,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.2,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2007,349931694.6790482,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.21,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2008,364747459.84656507,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.22,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2009,380550296.7661326,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.23,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2010,397418985.2330029,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.24,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2011,415418789.5382379,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.25,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2012,434132600.809156,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.26,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2013,453174459.8485786,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.27,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2014,472495598.205819,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.29,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2015,492126729.2000509,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.3,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2016,511713409.7762433,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.31,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2017,531566812.03817,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.32,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2018,552311014.1871812,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.33,0,0,0.3808777924408226,1,1.3240245966020796
1850,Historical,Global South,STH,2019,573771852.7928064,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.35,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global North,NRT,2020,1103660886.6944072,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.54,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2021,1115426746.4654362,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.57,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2022,1125481152.56554,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.59,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2023,1134071836.7371671,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.61,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2024,1141411439.7079492,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.63,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2025,1147682160.9517982,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.64,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2026,1153039765.5167656,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.65,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2027,1157617269.2265937,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.66,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2028,1161528319.1340063,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.67,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2029,1164869985.6071124,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.68,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2030,1167725185.7927158,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.69,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2031,1170164780.0822356,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.69,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2032,1172249311.1274078,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.7,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2033,1174030472.2689328,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.7,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2034,1175552400.9536047,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.71,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2035,1176852800.4973485,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.71,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2036,1177963894.6549811,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.71,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2037,1178913231.2867973,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.71,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2038,1179724358.0048974,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2039,1180417402.568442,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2040,1181009566.1737242,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2041,1181515544.9970727,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2042,1181947893.7578993,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2043,1182317338.303748,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2044,1182633041.643141,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2045,1182902831.397804,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2046,1183133394.4133463,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2047,1183330442.923765,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2048,1183498856.4640806,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2049,1183642803.253963,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global North,NRT,2050,1183765843.9464629,0,0,165497162.93400496,434515128.52306414,575308717.7602508,2.72,0,0,0.38087779244082254,1,1.3240245966020796
1850,NetZero,Global South,STH,2020,595975962.7006068,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.36,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2021,615600335.4677609,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.37,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2022,632953082.6487422,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.38,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2023,648305462.9736271,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.39,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2024,661896293.3646923,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.4,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2025,673935656.8325658,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.41,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2026,684608148.0600766,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.41,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2027,694075928.8992229,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.42,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2028,702481556.5361167,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.43,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2029,709950374.4852203,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.43,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2030,716592594.238227,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.43,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2031,722505124.9078678,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.44,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2032,727773177.1339986,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.44,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2033,732471687.3071338,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.44,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2034,736666570.9444588,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.45,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2035,740415833.756681,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.45,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2036,743770546.3284984,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.45,0,0,0.3808777924408226,1,1.3240245966020796
1850,NetZero,Global South,STH,2037,746775697.0294528,0,0,628362540.795686,1649774686.9642324,2184342264.39214,0.45,0,0,0.3808777924408226,1,1.3240245966020796
